"match_id","leagueid","region","duration","first_blood_time","dire_score","radiant_score","radiant_team_id","dire_team_id","radiant_win","exp_15min","teamfight_duration","Tteamfight_deaths","teamfight_frequency","Strength_picked_r","Strength_banned_r","Strength_picked_d","Strength_banned_d","Intelligence_picked_r","Intelligence_banned_r","Intelligence_picked_d","Intelligence_banned_d","Universal_picked_r","Universal_banned_r","Universal_picked_d","Universal_banned_d"
7911275444,16059,3,1616,123,31,24,8629324,9426115,"False",-47,283,22,6,0,3,0,0,3,3,2,0,1,1,2,3
7651777905,16109,3,1844,71,26,36,8987220,9005364,"True",-2929,315,30,7,1,1,0,0,2,0,2,0,1,6,1,7
8051517672,17233,3,1815,60,34,43,8629014,9425660,"True",661,436,45,9,3,0,1,0,0,1,2,1,0,6,1,5
7866180233,16251,8,1733,145,39,11,8951348,8943869,"False",-6749,295,30,5,2,1,2,1,0,0,1,1,2,5,1,4
7516096277,15716,3,1631,104,20,37,8629315,8629317,"True",7297,233,22,5,2,0,1,0,2,0,2,1,0,7,1,6
7892844048,16635,3,2056,238,21,23,8936613,8849850,"False",-1639,277,25,6,0,0,1,0,3,0,1,0,1,7,2,7
8084371697,17233,3,1156,406,25,15,9425656,8629005,"False",2028,132,12,3,1,0,1,2,0,0,1,1,1,7,1,3
7736204057,16059,3,1598,134,18,22,2443375,9425660,"True",956,217,15,5,1,2,0,0,3,1,1,0,1,3,2,6
7978136932,16635,3,1751,233,39,18,8849833,8987220,"False",6410,215,21,5,2,0,2,1,2,1,0,0,0,3,2,3
7997526021,16313,3,1914,79,33,32,9330485,8893840,"False",-2145,305,26,7,1,2,2,2,3,2,2,2,0,1,0,1
7520585267,15819,3,1694,109,30,28,9018528,8893840,"True",38,283,30,5,1,0,3,3,1,5,2,1,2,1,0,3
8078062053,17233,3,1308,105,41,15,9426115,8629324,"False",-8144,384,31,8,1,2,2,2,3,0,0,1,1,5,1,2
7949674006,15901,8,2673,166,31,59,9461271,9395679,"True",3454,608,60,13,3,0,3,1,0,0,0,2,1,3,1,1
7621234257,16201,3,2313,110,19,35,39,2586976,"True",2382,290,25,7,2,3,2,4,0,1,1,0,1,1,2,2
8073558843,17163,3,1856,266,37,25,8850016,9025669,"False",-3193,431,37,9,2,0,2,0,2,0,0,0,1,7,0,7
7870642377,16901,25,1364,230,9,26,36,8724984,"True",4629,203,18,5,3,2,0,1,0,1,2,1,2,1,2,2
7670633744,16109,3,2171,206,30,25,8936613,8849850,"False",1880,270,24,6,2,0,2,0,2,0,1,0,0,4,0,2
7644550469,15901,8,1758,153,18,36,8829924,9330573,"True",55,402,35,9,1,4,2,4,1,1,0,1,2,2,1,0
8010077262,17233,3,1968,113,40,26,2443375,8629014,"False",3445,259,25,6,0,0,2,0,2,0,1,0,2,6,0,7
7620270733,16059,3,1885,168,27,16,8629317,8629005,"False",4905,131,12,3,1,0,1,0,2,0,3,2,0,6,0,5
7813161732,16059,3,1568,171,30,22,8629324,9425656,"False",-4883,330,35,8,1,1,3,0,1,0,2,0,1,3,0,7
7519056165,15819,3,1459,64,33,12,8893825,8893837,"False",-2623,194,18,4,2,2,1,0,1,2,2,4,1,1,1,1
8092193178,17525,2,1979,3,15,23,9381678,9635124,"True",479,129,10,3,0,1,0,4,2,0,0,1,1,4,3,1
7640457984,15901,8,1596,100,14,39,9344594,9270745,"True",1337,210,23,5,2,1,1,4,1,2,0,3,0,3,2,0
7996253889,17126,3,2628,132,29,30,9338413,8291895,"False",596,385,33,9,1,1,1,2,2,1,1,2,1,2,1,3
7798234811,16841,38,2184,153,27,14,8375259,7732977,"False",-1991,115,11,3,1,4,1,2,1,0,1,1,1,1,0,3
7602580193,16059,3,1801,383,31,21,2443375,8629317,"False",-1089,266,24,6,2,0,1,0,0,0,2,0,2,4,1,6
8090357019,17525,15,1832,136,46,10,9257597,9450071,"False",-3922,250,24,6,1,1,3,3,2,3,1,0,2,2,0,3
7713687021,15901,8,1967,108,24,41,9360721,9344594,"True",3604,426,36,8,1,0,1,3,1,5,0,0,1,2,3,3
7602497900,16059,3,1924,391,26,32,8629318,8629005,"True",-857,325,30,7,2,1,2,0,1,0,2,0,0,5,0,7
7714976546,16312,3,1210,131,2,25,9330489,8893825,"True",2734,76,8,2,2,3,1,2,0,2,2,2,1,2,1,1
7598987603,16059,3,1587,191,30,17,8629318,8629317,"False",2223,195,19,5,1,1,1,3,2,0,2,1,1,5,1,1
7975935708,17119,3,2363,199,13,26,9247354,9498970,"True",2559,119,12,3,1,3,2,0,1,2,0,1,2,1,2,2
8085646798,17150,19,1214,40,3,12,9629429,9629863,"True",7986,42,3,1,1,0,0,4,1,0,3,0,2,4,1,3
7925504298,16059,3,1729,108,22,31,2443375,8629324,"True",-2891,305,26,7,1,3,2,0,1,1,1,0,2,1,0,5
7535438981,16053,13,1951,132,45,9,9247630,6209166,"",-5528,301,24,7,2,4,0,0,2,0,1,1,1,0,2,3
7641390520,15901,8,1867,1,24,31,9175367,9225431,"False",2249,321,26,7,2,0,2,2,0,2,0,2,2,3,1,3
7661363912,16109,3,1507,182,13,23,8849833,8849817,"True",65,185,16,4,2,0,0,0,0,1,3,0,1,2,1,2
7846827570,16059,3,1907,266,28,43,8629005,8629324,"True",188,383,34,8,1,0,1,1,1,0,2,1,2,7,1,1
7613128860,16059,3,2125,81,44,45,8629005,8629317,"True",5603,568,48,13,2,0,2,0,2,0,1,3,0,5,1,2
7694902800,15901,8,2643,6,43,39,9395676,9360721,"False",-1570,467,38,9,1,1,1,3,2,4,1,1,1,0,2,1
8040810474,17299,3,2290,71,36,17,8599101,2586976,"False",1036,343,33,7,2,2,1,1,1,0,1,0,2,3,1,3
7863703213,16059,3,2023,145,43,40,8629324,8629005,"True",-4078,411,35,9,2,0,0,0,0,0,1,0,1,7,2,5
8075323060,17509,5,1783,91,15,41,9498970,36,"True",4472,346,29,7,2,1,0,1,2,2,1,1,1,4,2,4
7859667964,16059,3,1474,89,37,23,8629324,9425656,"False",-2169,375,33,8,2,0,1,0,1,0,3,0,0,7,0,6
7747620787,16635,3,2075,472,28,35,8849850,9025669,"True",-826,401,44,9,1,0,2,0,3,0,2,0,0,4,0,2
7687170716,15901,8,1954,19,26,37,9395679,9397016,"True",3943,328,30,8,2,2,1,2,3,2,0,4,0,2,1,1
7531076460,16093,8,1499,15,6,22,8724984,9303383,"",5459,231,20,5,1,3,0,2,1,2,1,1,1,2,3,2
7726630808,16059,3,1754,197,27,21,8629318,8629315,"False",-1985,182,15,4,2,0,2,0,1,0,3,0,0,7,0,6
8079618509,17366,8,2021,205,12,38,8831040,9486936,"True",4577,259,23,5,2,0,1,1,2,2,2,2,0,2,2,2
8072735784,16274,8,3299,235,30,41,9537147,9628395,"True",-2664,262,21,6,1,1,3,1,1,0,1,0,1,2,0,1
7765048567,16740,8,2373,131,44,20,8685986,8376696,"False",2373,340,30,7,2,1,2,3,1,3,2,0,2,2,1,2
7671972226,16109,3,2306,287,30,41,8957156,8850100,"True",920,485,40,11,1,2,2,0,2,1,3,0,1,2,0,4
7633400081,15901,3,2523,10,34,38,8831040,8829924,"True",-708,473,42,11,1,2,2,2,0,1,1,1,2,3,0,2
8039991736,17299,2,1076,6,6,22,9381678,9600321,"True",10934,34,4,1,1,2,1,3,1,2,2,1,2,1,2,1
7657110741,16479,13,1800,120,11,37,15,8574561,"True",2504,136,13,3,2,2,2,3,1,2,2,3,1,3,0,0
7552733947,16006,8,2423,248,20,32,9054888,8998465,"True",-3227,267,20,6,2,1,1,0,2,0,2,1,0,1,1,0
7557949947,16077,2,2325,1,65,30,9278793,8392481,"False",-10541,707,67,15,1,1,3,0,2,1,2,1,1,2,0,4
7875394718,16953,3,1631,111,8,38,9449748,9403748,"True",6809,152,16,4,2,1,0,1,1,1,1,2,2,3,1,2
7579548135,15901,8,2558,62,53,38,9175367,8831040,"False",1558,692,65,13,1,1,1,0,1,2,2,4,3,2,0,3
8012287539,16313,3,1848,135,29,24,8936507,8893837,"False",-3257,299,26,7,2,1,2,1,0,3,1,3,2,2,1,1
7614661131,16059,3,1659,140,20,37,8629327,2443375,"True",351,228,26,5,3,0,1,1,1,0,1,1,0,5,2,3
7567126703,15898,3,2066,365,32,10,9303665,9017006,"False",-3233,273,24,6,1,2,0,3,1,2,0,1,0,1,4,1
7894699432,16059,3,1562,9,32,19,9426115,9425656,"False",-2825,404,34,8,1,0,2,0,1,3,3,1,2,0,0,4
7988741280,17111,3,1761,169,25,10,9420570,5014799,"False",-4257,107,11,2,1,1,1,0,0,2,0,2,3,1,1,3
7631606557,16408,13,3246,303,24,22,9075558,9366499,"False",2066,169,17,4,2,4,0,2,2,1,1,1,1,1,2,3
7518788908,15660,3,2038,341,36,22,8850100,9048057,"False",-740,389,33,8,2,0,3,0,0,1,0,0,2,0,0,5
8069257477,17233,3,1525,96,30,25,9425656,8629317,"False",3787,232,20,4,1,7,2,0,2,0,0,0,0,0,1,7
7991819984,15901,3,1080,168,5,34,9476852,9225431,"True",17719,333,26,8,1,0,0,1,0,1,2,3,2,5,2,1
7826711493,15901,8,1911,127,50,44,9443631,9449669,"False",8934,770,60,15,2,2,1,2,0,1,1,0,2,2,2,3
8086216728,17554,15,1534,144,22,9,9450071,1798457,"False",-4340,51,3,1,0,3,1,2,0,2,1,3,4,0,2,1
8106132943,17163,3,2017,205,38,28,8850016,8849837,"False",-5496,508,46,10,2,0,2,0,2,0,1,0,0,7,1,6
7798892425,15901,3,1573,48,13,41,9360721,9456226,"True",5432,273,23,6,2,0,3,4,1,2,0,2,1,2,2,1
7943683460,15901,8,1267,58,9,29,9531573,9477543,"True",1401,181,18,4,1,6,3,1,1,0,1,1,3,1,0,3
7751977734,15901,8,1917,207,33,33,9433231,8831040,"False",-2611,535,45,12,0,1,2,2,1,0,2,2,3,3,1,1
7647537482,15819,3,1866,32,46,39,9018528,9330492,"False",576,537,45,11,2,3,1,3,1,4,1,1,1,0,1,1
7783280403,16635,3,2033,355,27,32,8849837,8957156,"True",-5908,418,34,9,2,1,3,0,2,1,1,0,0,2,0,7
7897811549,17009,5,1603,261,5,23,9499428,8254145,"True",2984,89,7,2,2,0,2,1,1,2,3,2,1,4,0,3
7824611363,16706,38,2407,23,36,26,8737621,9470838,"False",-7242,313,30,7,2,1,1,2,0,0,0,0,1,2,3,2
7692780788,16059,3,1544,56,40,17,8629317,8629327,"False",-3166,347,36,8,2,0,2,0,2,2,0,3,0,3,2,4
7709363487,16059,3,1794,149,27,40,8629005,8629014,"True",-3506,424,34,10,1,0,2,0,1,0,2,2,1,6,0,5
7613405594,15819,3,1703,40,29,45,9330492,8893837,"True",-647,429,44,9,1,3,3,1,1,2,0,3,1,2,1,0
7541324024,15819,3,1621,225,42,19,8893837,8936507,"False",1777,453,36,9,0,1,1,4,2,3,2,2,2,1,1,1
7532443873,15901,3,2066,9,45,22,8829924,8831040,"",2445,511,44,10,2,2,1,0,1,2,3,1,1,2,0,4
7965149826,17135,8,2124,11,26,14,36,7119388,"False",-1424,91,8,2,2,4,1,0,0,1,1,2,3,0,2,1
8085954965,17381,3,3498,172,36,50,9247798,8588969,"True",1147,541,54,11,2,2,0,0,0,3,0,1,1,1,3,3
7534024864,16099,3,1153,76,6,21,8291895,7300277,"",4186,129,11,3,1,1,1,2,2,2,1,0,1,1,2,2
7898771275,16635,3,1907,223,29,23,9048057,8849833,"False",2840,278,24,6,0,0,1,0,3,0,1,0,2,7,1,0
7925971057,16635,3,1699,267,16,38,8849850,8849833,"True",1561,293,26,6,0,1,1,0,1,0,3,2,2,2,0,4
7994337379,17126,3,3150,122,25,28,8728920,9467224,"False",4078,318,25,7,0,3,1,0,1,1,1,3,3,1,1,2
7975743523,16274,8,2547,247,44,18,8854542,9547412,"False",-4011,437,42,9,2,4,1,2,1,2,2,2,0,0,0,2
7546049144,15901,8,1848,227,25,48,8829924,9088071,"True",3296,449,38,10,1,1,3,0,1,0,1,4,0,3,1,2
7578742681,16184,15,1656,271,31,14,8702318,9324110,"False",2591,186,17,4,1,2,1,2,1,1,0,3,3,2,2,0
7715021062,16312,3,1901,402,26,30,8893825,9330489,"True",-4535,360,30,8,1,3,1,4,3,3,1,1,0,1,1,2
7582542764,15819,3,1695,184,18,25,8893837,9332084,"True",3233,203,19,5,2,2,2,3,1,4,2,3,0,1,0,1
7960426522,15901,8,2235,114,49,37,8831040,8799593,"False",-487,516,47,11,1,1,1,1,2,2,0,2,2,4,1,1
7774775540,16740,6,2831,229,39,17,9438887,8894818,"False",-575,360,32,8,1,3,0,3,1,1,2,1,3,2,2,0
7938265818,16059,3,1844,105,43,26,2443375,8629324,"False",-3767,477,48,10,1,0,2,0,3,0,0,7,1,7,1,0
7993235589,17233,3,1687,120,36,18,9425660,2443375,"False",-3836,293,29,7,2,0,2,0,1,0,1,0,0,7,1,6
7700024889,16109,3,1784,57,18,31,9005364,8849850,"True",4264,258,23,6,2,0,2,0,3,0,1,0,0,4,0,3
8008743588,15901,3,2223,151,25,40,9530716,9524130,"True",-5370,356,31,7,2,1,0,1,0,2,0,0,2,2,4,4
8086487405,17233,3,1670,132,36,23,8629315,8629014,"False",-5000,535,37,11,1,0,1,0,1,0,3,1,1,7,0,2
7823483370,16635,3,1563,200,31,17,8849833,8957156,"False",-1848,326,31,7,3,0,2,0,0,0,2,1,1,7,0,5
7685707132,15898,3,2767,118,45,34,9081007,9303383,"False",-1257,546,48,12,2,1,2,2,0,3,1,4,2,3,0,1
7679287888,16059,3,1859,70,42,50,8629005,8629315,"True",-5600,509,49,12,1,3,3,4,2,0,0,0,0,1,1,2
8048048872,17233,3,1957,10,39,42,8629324,8629005,"True",-2846,531,43,11,0,2,0,0,3,0,2,0,1,4,0,7
7702200818,16443,5,2167,141,37,15,9352756,9156114,"False",-7566,218,19,5,2,2,1,1,1,3,1,1,1,1,2,3
7801951473,16635,3,1929,161,28,48,8957156,8849833,"True",6680,458,42,10,0,0,3,0,1,3,0,0,2,2,1,5
7576140726,16169,6,2091,143,28,17,15,2163,"False",-7581,161,17,4,1,2,1,1,1,1,2,1,1,3,1,2
7685871060,15901,8,2018,222,22,47,9360721,8831040,"True",3365,412,37,9,2,3,1,2,0,1,2,1,1,3,1,3
7992165884,17170,3,2386,254,26,47,8756090,9187382,"True",-1153,545,50,12,0,1,1,1,1,3,3,1,2,0,0,2
7900884897,15901,8,1401,2,50,14,9344732,9383024,"False",-8097,337,26,8,2,1,1,2,0,1,2,2,1,3,1,2
8055929849,17233,3,1516,126,16,33,9425660,8629317,"True",-5660,310,23,7,2,0,1,0,0,0,2,0,1,6,1,7
7526011301,16098,5,1810,465,8,20,8574561,8169775,"True",-698,175,14,4,1,1,1,1,1,3,2,1,2,2,1,2
8105115908,17233,3,1715,96,51,18,9425656,8629318,"False",-4522,501,41,10,2,0,2,0,2,0,1,0,1,6,2,6
7646968687,16109,3,2017,242,27,24,8850100,8849833,"True",-2309,286,28,6,3,0,1,1,1,0,2,2,0,7,1,1
8066933684,17366,8,2417,4,49,37,9492830,9530716,"False",-127,491,49,10,1,1,1,2,2,4,0,2,1,1,2,2
7649993750,16390,15,2188,351,29,14,8737621,7732977,"False",-903,187,17,5,1,3,1,3,2,0,0,1,1,1,3,2
8080834401,17326,19,2425,233,41,19,1838315,9467224,"False",-2221,351,27,7,1,2,1,4,2,0,1,0,2,3,1,0
7735334472,16312,3,1674,21,18,28,8893840,9330489,"True",1142,226,19,4,2,0,1,4,1,3,2,1,1,1,1,2
7734160971,16669,3,2036,100,12,27,8574561,5,"True",4520,161,15,4,1,1,2,0,0,2,0,2,3,1,2,2
8073964124,17509,5,1573,98,8,26,7119388,36,"True",602,82,6,2,0,1,2,3,1,1,1,1,2,2,1,1
7940206566,17063,38,2018,161,19,32,9531156,9194215,"True",3045,349,30,7,3,2,1,3,0,1,2,3,0,1,1,1
8087057276,17366,3,1959,85,41,25,9593609,9587203,"False",-4034,357,36,8,1,2,1,0,1,3,3,1,1,0,1,5
8093922483,17163,3,1850,357,31,16,8970060,9025669,"False",-4559,294,23,7,2,0,1,0,2,0,2,3,0,6,2,0
7913852173,16846,3,1481,7,9,34,9247354,7119388,"True",3923,159,18,4,2,3,1,1,1,0,1,3,2,2,1,2
7718858925,16059,3,1514,126,25,40,8629005,8629327,"True",-3776,347,29,8,1,0,1,0,0,0,2,0,3,4,1,3
7928750360,16059,3,1786,180,36,21,8629014,8629324,"False",2252,306,32,6,2,2,0,2,2,0,2,0,0,3,2,4
7825276693,16059,3,1640,6,26,39,9425656,9426115,"True",3858,312,25,6,3,0,1,1,0,0,2,5,2,7,1,0
8000194684,16710,3,2334,86,42,23,8375259,9256405,"False",-1509,375,36,8,2,3,1,0,1,1,0,2,1,1,3,2
7625763072,15901,3,2271,9,53,29,9344594,8829924,"False",-4410,512,46,11,2,4,1,1,2,2,1,2,1,1,2,1
7703802827,16312,3,2414,59,58,43,9330493,8893840,"False",-433,748,77,15,1,3,1,2,2,2,1,2,1,2,2,1
7670528602,16109,3,1960,53,36,25,9005364,8849817,"False",-277,358,25,7,0,0,1,0,1,2,2,3,2,3,0,1
8035107248,16313,3,1632,112,28,27,8864178,9330489,"True",-5933,241,22,6,2,3,1,2,2,1,2,2,0,2,1,1
7736660990,16109,3,1425,47,36,16,8957156,8849833,"False",-3928,293,27,6,2,0,1,0,2,0,2,5,0,0,1,0
7792429541,15899,2,2697,101,45,33,8406842,9381358,"True",-823,372,35,8,2,3,1,0,3,0,1,2,0,3,1,2
8076554117,17509,5,2004,75,16,34,9498970,39,"True",1784,272,24,6,0,2,1,2,0,2,2,0,3,1,1,3
7958996103,17092,8,2375,121,13,39,8376696,9545732,"True",3183,338,32,7,3,2,3,2,1,1,1,2,0,4,1,1
7872291369,16312,3,1637,75,30,23,9018528,8864178,"False",290,311,28,6,1,0,1,4,2,2,3,1,1,2,0,2
7725348470,15901,8,1266,149,11,33,9088071,9414461,"True",5585,278,23,6,2,4,1,2,1,1,1,1,1,1,2,2
7987726552,17233,3,1886,257,19,32,8629317,8629315,"True",-3493,282,23,6,1,1,2,0,0,0,2,0,2,6,0,0
7964399229,17135,38,1570,106,4,17,9545759,9537858,"True",1362,42,4,1,1,5,3,1,2,0,1,1,1,1,0,4
7775042572,16059,3,1766,89,48,26,9426115,8629324,"False",-622,387,36,8,2,0,1,0,3,0,1,0,0,3,3,4
7554722392,16140,5,2183,2,26,15,9264152,8668460,"False",-2183,142,11,3,1,4,1,1,2,1,0,1,1,0,1,2
7634348504,16406,2,2974,54,21,52,7584152,9368551,"True",2081,193,18,4,2,3,1,1,2,1,0,1,0,1,1,2
8031896773,17233,3,1644,77,29,24,9425656,9426115,"False",-459,358,35,8,1,2,1,0,2,1,1,0,1,0,1,7
7934354693,15901,8,1329,191,13,31,9505605,9467580,"True",11461,263,19,6,1,2,2,3,1,2,1,1,3,2,1,2
7968024099,16059,3,2252,54,32,37,8629005,9425660,"True",-3508,491,44,11,1,0,4,1,1,0,1,2,2,7,0,2
7851445714,16635,3,1379,191,13,24,8970060,8849837,"True",-2464,210,16,5,1,1,0,0,2,0,1,0,0,4,1,5
7644595716,15901,8,1257,267,29,22,9330573,8829924,"False",1391,251,23,5,1,4,0,1,0,1,1,0,3,1,3,3
7800279749,16757,5,1262,1,35,9,9401938,9449638,"False",-10954,188,18,4,0,0,1,0,3,0,0,0,2,4,3,7
8067001326,17233,3,1692,223,31,20,2443375,8629318,"False",609,292,25,6,1,1,2,0,1,1,2,0,2,4,0,7
7555738400,16006,8,2589,103,28,18,8998522,9194744,"False",877,232,20,5,1,0,2,0,1,1,2,1,1,0,1,1
7877692956,16953,3,1141,9,12,24,9476766,9303665,"True",3877,137,10,3,2,2,0,0,0,0,1,2,1,3,1,4
7694080485,16109,3,2288,91,38,38,8849990,8957156,"True",-688,241,19,5,2,0,0,0,2,1,3,0,1,6,0,1
7802363207,15901,3,2006,170,30,32,9381131,8794067,"True",-1016,444,36,10,1,1,2,2,0,0,0,1,1,3,3,2
7640224085,15889,2,2359,242,30,24,9359894,8335298,"False",481,146,16,3,1,2,2,4,0,1,3,1,1,1,0,1
7963348307,15901,8,1593,176,36,13,9344594,8831040,"False",-6909,382,30,8,0,1,3,4,1,1,0,0,2,2,2,2
7552105260,15716,3,1821,80,33,21,8629014,2443375,"False",-3009,267,20,6,0,3,1,0,2,0,3,0,1,4,0,4
8056283355,17233,3,1261,77,38,13,2443375,8629315,"False",-6311,384,34,9,2,0,1,1,1,1,1,0,1,6,2,6
8069118392,17233,3,1465,59,35,21,8629005,9426115,"False",-1703,327,27,7,1,1,1,0,2,1,1,0,1,2,2,7
7918959027,15901,3,2583,160,46,55,9395676,9505605,"False",4593,529,56,10,1,0,1,2,0,4,3,1,2,2,1,1
7993351612,17233,3,1883,206,46,29,9425660,2443375,"False",-7769,510,46,10,1,1,1,0,1,3,2,0,1,3,1,7
8025923972,17163,3,2106,301,34,41,8849817,8849837,"True",710,543,50,10,2,0,3,0,0,0,1,4,2,7,0,2
7716042436,16109,3,1725,114,18,41,8849817,8936613,"True",3617,418,36,10,1,0,0,2,2,0,1,4,1,2,2,0
7610921490,15901,8,3126,13,54,42,9088071,9225431,"False",-3365,597,53,13,1,3,0,3,2,1,1,3,1,2,2,0
7636324019,16404,8,2927,361,17,27,2576071,9366989,"True",-500,281,27,6,1,1,3,3,1,2,2,1,1,1,0,1
7621032656,15901,8,1930,36,43,13,9344594,9225431,"False",-6838,206,17,4,2,0,1,4,2,3,0,0,1,2,1,2
7746116879,15899,15,2089,12,52,19,9302841,9381358,"False",-4353,427,45,10,0,2,1,1,0,2,1,3,3,3,2,2
7928288761,16935,8,2487,105,16,31,2163,8254400,"True",-769,243,25,6,3,3,1,1,1,1,0,3,1,2,3,0
7716806803,16059,3,1708,209,37,22,8629315,8629318,"False",2913,409,41,9,1,3,1,0,2,2,3,0,1,2,0,7
8083647697,17163,3,1907,157,43,28,8849817,8850015,"False",696,472,44,10,2,0,3,0,1,0,0,1,2,7,1,1
7726749048,16059,3,1565,288,27,16,9425656,9425660,"False",-8567,147,13,4,1,0,0,0,1,0,2,0,1,7,1,7
7533308281,16053,13,1689,277,5,18,9247630,9080213,"",833,96,6,2,0,4,2,0,1,1,1,5,1,1,1,1
7553083272,16140,38,2827,215,38,27,9141570,8262370,"False",-3372,416,38,9,0,2,1,4,1,1,2,1,2,1,2,2
7789827304,16312,3,1961,125,28,39,9332084,8936507,"True",4901,453,37,10,2,1,2,1,1,2,1,3,1,2,1,3
8049307140,17163,3,1610,48,33,24,8849817,8957156,"False",-2213,346,28,8,1,0,1,2,1,0,1,1,1,6,1,0
8104980655,16313,3,1985,127,42,54,8961813,8936507,"False",-2334,857,77,18,1,2,1,1,1,1,2,3,2,3,1,1
7940994482,16059,3,1917,148,33,29,8629315,8629317,"False",2919,366,30,8,3,4,1,2,1,1,2,1,0,2,0,3
7821428238,16635,3,1545,134,26,10,8957156,8850015,"False",-1973,221,19,5,1,0,1,0,1,0,2,0,1,7,0,0
7800575322,16312,3,1589,390,17,39,9332046,8864178,"True",1058,432,46,9,4,4,1,4,1,1,2,1,0,0,0,2
7718020047,16059,3,2038,101,28,28,2443375,8629318,"False",-896,251,24,6,2,0,2,0,1,2,0,1,1,5,2,6
7895610855,16635,3,1988,325,25,22,8849837,8936613,"False",2732,93,10,2,1,1,1,0,1,0,2,2,1,0,1,3
7607348261,15901,8,1809,10,12,34,9209880,9344594,"True",2780,273,22,6,2,2,1,2,0,3,1,2,1,1,1,3
7531036795,16053,8,2828,99,36,47,9309287,7422789,"",3877,556,51,13,1,2,0,1,0,3,1,2,4,0,3,1
7819114906,16776,3,2203,77,27,48,36,9449532,"True",4789,374,31,8,0,7,0,2,2,0,1,0,1,0,2,4
7826818070,16059,3,1830,182,35,19,8629317,9426115,"False",2610,244,20,6,4,0,1,0,1,0,2,2,0,2,1,3
7836732664,16059,3,1539,173,30,16,8629318,8629014,"False",84,152,15,4,1,0,2,0,2,1,2,0,1,2,0,3
7580356483,16109,3,2326,303,38,37,8879077,8936613,"False",3824,302,24,7,1,0,2,5,1,0,1,0,1,4,0,2
7885959136,15901,3,2272,58,24,35,9499066,9440022,"True",-200,284,20,6,2,3,0,1,1,2,1,0,2,0,2,3
8036313899,17299,2,1810,55,29,19,9601198,8538597,"False",-4198,217,22,4,1,1,1,2,2,2,1,0,2,2,2,3
7590844648,16109,3,1767,163,19,28,8849990,8957156,"True",-449,211,18,5,1,1,1,5,1,4,1,0,1,1,2,0
8100220320,17233,3,1442,78,23,45,8629324,2443375,"True",4166,532,46,11,2,0,1,2,1,1,3,1,1,6,0,3
7949874873,16059,3,1726,465,36,21,9425656,8629317,"False",951,345,39,7,1,1,1,1,3,0,2,0,1,3,1,5
7726052994,15901,8,2293,24,44,54,9414800,9381131,"False",5864,689,69,15,2,3,1,1,0,2,3,3,2,1,0,3
7816096002,15901,3,2026,155,27,38,9414800,9443831,"True",-400,398,40,9,2,3,1,2,1,1,0,1,1,1,2,2
7928816904,16059,3,1775,54,36,49,8629317,8629318,"True",2951,650,52,14,2,0,2,1,0,0,0,2,1,7,2,4
7864935190,16905,15,3052,19,36,28,9381678,7732977,"False",1920,384,36,8,1,1,1,3,2,1,0,0,1,1,4,2
7868732368,16059,3,2068,192,52,30,9425656,9426115,"False",2115,494,45,9,3,0,4,0,1,1,0,0,0,2,1,4
7648993435,16059,3,1762,103,24,37,8629327,8629317,"True",-593,345,35,7,2,0,2,2,2,0,1,1,0,7,1,2
7568486948,16077,2,1789,5,12,40,9324046,9324057,"True",3470,199,19,5,1,3,2,0,3,2,1,3,0,1,1,2
7939056304,15901,8,1503,145,40,12,9344594,9225431,"False",-3902,368,32,8,1,5,3,2,0,0,1,2,3,2,1,1
7964110728,17135,6,1089,8,30,5,9539477,7554697,"False",-6376,81,9,2,0,4,3,0,1,1,0,1,4,1,1,2
8011960111,17163,3,1594,118,20,8,8849837,9005364,"False",-1320,30,3,1,3,0,2,0,2,0,2,0,0,4,0,5
7805572483,16842,3,2235,120,30,29,9368468,9017006,"False",3079,324,32,8,2,1,1,2,1,0,1,3,1,4,1,0
7816725184,16779,38,1982,114,6,34,8254400,8375259,"True",2679,175,13,4,1,2,0,2,2,0,1,0,2,1,2,3
8057520466,16313,3,1507,25,17,34,9018528,8936507,"True",2769,302,27,7,2,1,1,1,2,2,2,3,0,0,1,2
7711344401,16312,3,1875,58,31,41,9332069,9018543,"True",2172,437,32,9,1,2,0,3,2,2,2,2,1,3,1,1
7536770395,16011,5,2893,365,26,35,8261554,9265297,"",-3193,401,35,8,1,2,1,1,1,1,2,3,3,2,1,2
7900628977,17009,5,2305,12,15,34,9467430,9500213,"True",-1649,300,25,6,1,2,1,2,2,2,1,0,1,1,1,4
7523998682,16011,5,2266,83,19,35,9271175,9265297,"True",1575,260,26,6,1,2,2,0,2,2,2,0,0,1,0,4
7583821544,16109,3,2085,91,28,22,8849833,8849990,"False",619,224,15,5,2,1,2,2,2,3,1,3,0,1,0,0
7794817137,16312,3,1688,223,21,43,9018528,9332046,"True",-4334,390,39,7,3,2,1,4,1,0,2,2,0,2,1,1
7596816539,15899,2,1369,198,7,31,9344951,8375259,"True",3697,199,16,5,2,1,2,3,1,1,1,1,1,4,2,2
7961524947,16059,3,1808,239,30,21,8629315,8629014,"False",-2501,265,24,6,2,0,1,0,2,0,3,0,1,4,0,7
7841148992,16059,3,1745,89,40,29,9425660,8629318,"False",205,483,44,11,0,0,3,0,2,0,0,0,2,7,2,5
7807688095,16059,3,1621,393,12,26,8629005,2443375,"True",-1615,180,19,4,1,0,2,0,3,0,2,0,0,7,0,3
7738431210,16669,3,2778,155,10,18,7732977,39,"True",-3107,124,10,2,1,1,2,5,1,3,0,0,1,2,3,1
